CustomerID,recency_days,frequency,monetary,R_score,F_score,M_score,RFM_score,RFM_sum,segment
16083,101,1,235.79999999999998,2,1,3,213,6,At Risk
16084,299,1,194.25,1,1,3,113,5,At Risk
16085,23,5,236.17,3,4,3,343,10,Champions
16086,59,3,120.64,2,3,2,232,7,Other
16091,155,1,15.0,1,1,1,111,3,At Risk
16092,115,3,146.4,2,3,3,233,8,Other
16093,107,1,17.0,2,1,1,211,4,At Risk
16094,12,3,224.62,4,3,3,433,10,Champions
16096,264,1,64.98,1,1,2,112,4,At Risk
16097,240,1,55.3,1,1,1,111,3,At Risk
16098,88,4,390.45000000000005,2,4,4,244,10,Champions
16099,138,2,109.5,1,3,2,132,6,Other
16101,71,1,266.98,2,1,3,213,6,At Risk
16102,42,3,423.36,3,3,4,334,10,Champions
16103,7,5,238.54,4,4,3,443,11,Champions
16104,62,1,73.89999999999999,2,1,2,212,5,At Risk
16105,249,1,20.4,1,1,1,111,3,At Risk
16106,66,1,28.28,2,1,1,211,4,At Risk
16107,103,2,392.40000000000003,2,3,4,234,9,Other
16108,85,1,279.0,2,1,3,213,6,At Risk
16109,219,1,47.64,1,1,1,111,3,At Risk
16110,45,3,312.14,3,3,3,333,9,Potential
16112,333,1,4.5600000000000005,1,1,1,111,3,At Risk
16113,183,1,44.199999999999996,1,1,1,111,3,At Risk
16114,171,1,34.650000000000006,1,1,1,111,3,At Risk
16115,10,8,352.3,4,4,4,444,12,Champions
16116,212,1,167.82,1,1,3,113,5,At Risk
16117,190,1,23.729999999999997,1,1,1,111,3,At Risk
16119,8,2,80.4,4,3,2,432,9,Loyal
16120,59,3,248.48000000000005,2,3,3,233,8,Other
16121,57,2,204.67,2,3,3,233,8,Other
16122,113,2,72.72,2,3,2,232,7,Other
16123,52,1,30.0,2,1,1,211,4,At Risk
16124,317,1,33.9,1,1,1,111,3,At Risk
16126,29,4,1079.75,3,4,4,344,11,Champions
16127,39,1,202.48,3,1,3,313,7,Potential
16128,18,4,373.66,4,4,4,444,12,Champions
16131,52,5,616.52,2,4,4,244,10,Champions
16133,4,24,1716.15,4,4,4,444,12,Champions
16134,22,1,48.0,3,1,1,311,5,Other
16135,263,1,61.95,1,1,2,112,4,At Risk
16136,60,3,186.66,2,3,3,233,8,Other
16139,19,2,87.7,3,3,2,332,8,Other
16140,66,1,78.98,2,1,2,212,5,At Risk
16141,88,1,117.49000000000001,2,1,2,212,5,At Risk
16142,250,1,160.38,1,1,3,113,5,At Risk
16143,3,4,208.6,4,4,3,443,11,Champions
16145,9,10,680.85,4,4,4,444,12,Champions
16146,204,2,135.49,1,3,3,133,7,Other
16147,134,1,55.5,2,1,1,211,4,At Risk
16148,296,1,76.32000000000001,1,1,2,112,4,At Risk
16149,5,1,48.8,4,1,1,411,6,Other
16150,43,4,298.5,3,4,3,343,10,Champions
16152,269,1,193.5,1,1,3,113,5,At Risk
16153,50,4,290.53000000000003,3,4,3,343,10,Champions
16156,9,7,503.99,4,4,4,444,12,Champions
16157,16,2,132.15,4,3,2,432,9,Loyal
16159,282,1,45.0,1,1,1,111,3,At Risk
16160,86,1,86.94,2,1,2,212,5,At Risk
16161,2,16,992.1,4,4,4,444,12,Champions
16163,232,1,415.00000000000006,1,1,4,114,6,At Risk
16164,17,3,259.76,4,3,3,433,10,Champions
16168,34,14,979.16,3,4,4,344,11,Champions
16169,8,4,363.02000000000004,4,4,4,444,12,Champions
16170,51,6,174.82,2,4,3,243,9,Other
16172,95,5,206.12,2,4,3,243,9,Other
16173,16,6,360.58,4,4,4,444,12,Champions
16174,126,3,565.95,2,3,4,234,9,Other
16175,94,4,159.91,2,4,3,243,9,Other
16177,50,1,34.8,3,1,1,311,5,Other
16178,138,1,48.0,1,1,1,111,3,At Risk
16179,61,1,20.28,2,1,1,211,4,At Risk
16180,100,7,1966.55,2,4,4,244,10,Champions
16181,73,1,19.8,2,1,1,211,4,At Risk
16182,72,2,556.8,2,3,4,234,9,Other
16183,67,1,107.13,2,1,2,212,5,At Risk
16184,64,5,196.24,2,4,3,243,9,Other
16185,17,2,114.45,4,3,2,432,9,Loyal
16186,23,10,697.9200000000001,3,4,4,344,11,Champions
16187,32,14,1435.3700000000001,3,4,4,344,11,Champions
16188,45,4,170.86,3,4,3,343,10,Champions
16189,16,1,29.95,4,1,1,411,6,Other
16190,40,1,89.85,3,1,2,312,6,Other
16191,3,10,1318.94,4,4,4,444,12,Champions
16193,237,1,15.0,1,1,1,111,3,At Risk
16198,75,1,117.30000000000001,2,1,2,212,5,At Risk
16200,4,2,124.0,4,3,2,432,9,Loyal
16201,3,4,281.6,4,4,3,443,11,Champions
16203,59,2,68.4,2,3,2,232,7,Other
16204,23,1,66.75,3,1,2,312,6,Other
16205,31,4,196.12,3,4,3,343,10,Champions
16206,55,4,88.26,2,4,2,242,8,Other
16207,25,1,46.9,3,1,1,311,5,Other
16208,45,2,84.96000000000001,3,3,2,332,8,Other
16209,89,5,1486.7700000000002,2,4,4,244,10,Champions
16210,2,7,1306.06,4,4,4,444,12,Champions
16211,89,1,37.6,2,1,1,211,4,At Risk
16212,19,2,189.3,3,3,3,333,9,Potential
16213,79,1,27.6,2,1,1,211,4,At Risk
16214,171,3,147.72,1,3,3,133,7,Other
16215,81,1,60.900000000000006,2,1,2,212,5,At Risk
16216,267,1,157.63,1,1,3,113,5,At Risk
16217,235,2,30.650000000000002,1,3,1,131,5,Other
16218,30,5,753.4200000000001,3,4,4,344,11,Champions
16221,37,2,87.5,3,3,2,332,8,Other
16222,318,1,175.25,1,1,3,113,5,At Risk
16224,57,4,269.88,2,4,3,243,9,Other
16225,150,4,162.19,1,4,3,143,8,Other
16226,208,2,148.5,1,3,3,133,7,Other
16229,87,2,278.26,2,3,3,233,8,Other
16230,190,2,94.7,1,3,2,132,6,Other
16232,44,4,145.0,3,4,3,343,10,Champions
16233,71,1,39.84,2,1,1,211,4,At Risk
16235,41,4,198.34,3,4,3,343,10,Champions
16236,78,1,30.759999999999998,2,1,1,211,4,At Risk
16239,190,1,90.6,1,1,2,112,4,At Risk
16240,24,2,764.12,3,3,4,334,10,Champions
16241,10,10,467.71000000000004,4,4,4,444,12,Champions
16242,8,7,784.98,4,4,4,444,12,Champions
16243,34,2,155.84,3,3,3,333,9,Potential
16244,212,1,105.9,1,1,2,112,4,At Risk
16245,24,3,270.16,3,3,3,333,9,Potential
16247,170,1,24.810000000000002,1,1,1,111,3,At Risk
16248,62,1,17.700000000000003,2,1,1,211,4,At Risk
16249,53,4,316.45,2,4,3,243,9,Other
16250,261,1,35.4,1,1,1,111,3,At Risk
16253,67,2,863.99,2,3,4,234,9,Other
16255,17,7,444.35,4,4,4,444,12,Champions
16256,267,1,204.3,1,1,3,113,5,At Risk
16257,177,1,21.95,1,1,1,111,3,At Risk
16258,45,5,978.1700000000001,3,4,4,344,11,Champions
16260,51,1,386.15,2,1,4,214,7,At Risk
16261,17,4,125.98,4,4,2,442,10,Champions
16265,9,7,945.31,4,4,4,444,12,Champions
16266,74,5,178.97,2,4,3,243,9,Other
16268,71,2,203.44,2,3,3,233,8,Other
16271,16,3,194.87,4,3,3,433,10,Champions
16272,117,1,85.45,2,1,2,212,5,At Risk
16275,197,1,148.01,1,1,3,113,5,At Risk
16276,177,1,117.0,1,2,2,122,5,At Risk
16278,100,1,67.9,2,2,2,222,6,At Risk
16279,21,3,252.31,3,3,3,333,9,Potential
16281,72,1,544.6800000000001,2,2,4,224,8,At Risk
16282,340,1,12.7,1,2,1,121,4,At Risk
16283,6,5,388.97,4,4,4,444,12,Champions
16284,31,2,162.8,3,3,3,333,9,Potential
16292,122,1,74.78,2,2,2,222,6,At Risk
16293,22,9,438.65000000000003,3,4,4,344,11,Champions
16295,24,3,131.65,3,3,2,332,8,Other
16297,269,1,45.5,1,2,1,121,4,At Risk
16298,23,3,163.24,3,3,3,333,9,Potential
16302,127,1,66.72,2,2,2,222,6,At Risk
16303,26,3,767.66,3,3,4,334,10,Champions
16305,139,1,130.6,1,2,2,122,5,At Risk
16306,302,2,136.37,1,3,3,133,7,Other
16309,106,2,174.52,2,3,3,233,8,Other
16311,18,2,145.59,4,3,3,433,10,Champions
16313,50,1,51.900000000000006,3,2,1,321,6,Other
16315,331,1,40.8,1,2,1,121,4,At Risk
16316,64,5,694.55,2,4,4,244,10,Champions
16317,120,3,255.51,2,3,3,233,8,Other
16318,35,1,17.700000000000003,3,2,1,321,6,Other
16322,1,2,59.32,4,3,2,432,9,Loyal
16323,196,1,207.50000000000003,1,2,3,123,6,At Risk
16324,128,2,76.87,2,3,2,232,7,Other
16325,47,3,118.50000000000001,3,3,2,332,8,Other
16326,6,13,647.84,4,4,4,444,12,Champions
16327,14,5,704.37,4,4,4,444,12,Champions
16330,18,3,42.33,4,3,1,431,8,Loyal
16332,28,7,337.53,3,4,4,344,11,Champions
16333,8,11,8417.36,4,4,4,444,12,Champions
16337,37,1,49.650000000000006,3,2,1,321,6,Other
16338,157,1,11.9,1,2,1,121,4,At Risk
16339,284,1,29.3,1,2,1,121,4,At Risk
16340,107,1,160.05,2,2,3,223,7,At Risk
16341,25,3,255.85,3,3,3,333,9,Potential
16342,75,2,69.15,2,3,2,232,7,Other
16343,16,2,49.76,4,3,1,431,8,Loyal
16344,158,1,101.10000000000001,1,2,2,122,5,At Risk
16345,44,1,111.80000000000001,3,2,2,322,7,Other
16347,11,2,147.33,4,3,3,433,10,Champions
16348,32,7,274.14,3,4,3,343,10,Champions
16349,291,1,15.379999999999999,1,2,1,121,4,At Risk
16350,21,4,178.2,3,4,3,343,10,Champions
16351,333,1,19.5,1,2,1,121,4,At Risk
16352,18,2,80.6,4,3,2,432,9,Loyal
16353,8,10,1494.95,4,4,4,444,12,Champions
16354,73,1,112.5,2,2,2,222,6,At Risk
16356,198,2,44.71,1,3,1,131,5,Other
16357,33,3,152.07,3,3,3,333,9,Potential
16358,1,4,400.02000000000004,4,4,4,444,12,Champions
16359,95,7,258.85,2,4,3,243,9,Other
16360,5,6,726.41,4,4,4,444,12,Champions
16361,10,4,130.0,4,4,2,442,10,Champions
16362,32,3,91.0,3,3,2,332,8,Other
16363,53,1,15.0,2,2,1,221,5,At Risk
16364,12,2,196.91,4,3,3,433,10,Champions
16365,18,5,562.85,4,4,4,444,12,Champions
16366,19,1,35.400000000000006,3,2,1,321,6,Other
16367,37,1,129.46,3,2,2,322,7,Other
16368,2,2,109.45,4,3,2,432,9,Loyal
16369,18,3,350.3,4,3,4,434,11,Champions
16370,82,4,270.98,2,4,3,243,9,Other
16372,33,2,65.55,3,3,2,332,8,Other
16374,66,2,77.64,2,3,2,232,7,Other
16376,9,2,213.62,4,3,3,433,10,Champions
16377,267,1,390.0,1,2,4,124,7,At Risk
16378,297,2,106.4,1,3,2,132,6,Other
16379,4,4,402.36,4,4,4,444,12,Champions
16380,61,1,238.15,2,2,3,223,7,At Risk
16383,75,2,103.3,2,3,2,232,7,Other
16384,264,1,80.25,1,2,2,122,5,At Risk
16385,60,2,70.34,2,3,2,232,7,Other
16386,29,1,43.230000000000004,3,2,1,321,6,Other
16389,53,4,255.7,2,4,3,243,9,Other
16392,270,1,90.11999999999999,1,2,2,122,5,At Risk
16393,2,11,475.14,4,4,4,444,12,Champions
16394,57,5,339.77,2,4,4,244,10,Champions
16395,60,5,335.05,2,4,4,244,10,Champions
16398,154,2,215.75,1,3,3,133,7,Other
16399,19,2,81.3,3,3,2,332,8,Other
16400,95,1,50.88,2,2,1,221,5,At Risk
16401,1,11,1199.97,4,4,4,444,12,Champions
16403,312,1,15.0,1,2,1,121,4,At Risk
16404,70,1,126.85,2,2,2,222,6,At Risk
16406,19,1,48.32,3,2,1,321,6,Other
16407,13,9,367.0,4,4,4,444,12,Champions
16409,36,5,327.24,3,4,3,343,10,Champions
16411,19,1,25.66,3,2,1,321,6,Other
16412,54,1,26.299999999999997,2,2,1,221,5,At Risk
16413,57,1,61.65,2,2,2,222,6,At Risk
16414,22,2,52.4,3,3,1,331,7,Other
16415,44,1,16.13,3,2,1,321,6,Other
16416,26,3,349.72,3,3,4,334,10,Champions
16418,45,3,119.76,3,3,2,332,8,Other
16419,129,5,238.55,2,4,3,243,9,Other
16422,17,36,6498.61,4,4,4,444,12,Champions
16423,25,1,77.34,3,2,2,322,7,Other
16424,191,1,15.9,1,2,1,121,4,At Risk
16425,302,1,30.6,1,2,1,121,4,At Risk
16426,2,10,358.62,4,4,4,444,12,Champions
16427,263,2,40.08,1,3,1,131,5,Other
16429,106,1,284.55,2,2,3,223,7,At Risk
16431,213,3,95.38,1,3,2,132,6,Other
16432,64,1,19.919999999999998,2,2,1,221,5,At Risk
16433,28,1,40.6,3,2,1,321,6,Other
16434,29,7,334.92,3,4,4,344,11,Champions
16438,6,4,71.63,4,4,2,442,10,Champions
16440,8,5,550.5,4,4,4,444,12,Champions
16441,67,2,80.3,2,3,2,232,7,Other
16442,2,2,63.269999999999996,4,3,2,432,9,Loyal
16444,46,4,108.0,3,4,2,342,9,Other
16445,34,1,46.26,3,2,1,321,6,Other
16446,206,1,1.25,1,2,1,121,4,At Risk
16447,136,1,72.35000000000001,1,2,2,122,5,At Risk
16448,198,1,20.64,1,2,1,121,4,At Risk
16449,198,2,137.84,1,3,3,133,7,Other
16450,150,1,66.06,1,2,2,122,5,At Risk
16451,88,1,126.32000000000001,2,2,2,222,6,At Risk
16454,45,1,1.0,3,2,1,321,6,Other
16455,64,4,266.7,2,4,3,243,9,Other
16456,99,4,288.54,2,4,3,243,9,Other
16457,218,1,17.700000000000003,1,2,1,121,4,At Risk
16458,3,17,630.87,4,4,4,444,12,Champions
16460,28,3,108.71,3,3,2,332,8,Other
16461,178,1,26.75,1,2,1,121,4,At Risk
16462,74,1,68.0,2,2,2,222,6,At Risk
16463,21,4,252.59,3,4,3,343,10,Champions
16464,20,3,341.71999999999997,3,3,4,334,10,Champions
16466,34,7,384.91,3,4,4,344,11,Champions
16468,74,1,74.9,2,2,2,222,6,At Risk
16469,24,4,143.82,3,4,3,343,10,Champions
16470,52,3,199.68,2,3,3,233,8,Other
16471,275,1,36.2,1,2,1,121,4,At Risk
16473,165,3,51.0,1,3,1,131,5,Other
16474,7,6,336.62,4,4,4,444,12,Champions
16475,88,3,167.1,2,3,3,233,8,Other
16477,64,4,410.1,2,4,4,244,10,Champions
16478,25,2,67.98,3,3,2,332,8,Other
16479,10,2,59.63,4,3,2,432,9,Loyal
16480,76,1,203.26,2,2,3,223,7,At Risk
16482,16,1,48.42,4,2,1,421,7,Other
16483,192,1,58.55,1,2,1,121,4,At Risk
16484,191,1,71.7,1,2,2,122,5,At Risk
16485,77,1,63.22,2,2,2,222,6,At Risk
16488,33,3,72.88000000000001,3,3,2,332,8,Other
16491,47,1,264.5,3,2,3,323,8,Potential
16493,80,3,454.93,2,3,4,234,9,Other
16494,297,1,188.16,1,2,3,123,6,At Risk
16495,3,2,118.81,4,3,2,432,9,Loyal
16496,9,3,352.85,4,3,4,434,11,Champions
16497,50,5,343.44,3,4,4,344,11,Champions
16498,161,2,19.8,1,3,1,131,5,Other
16500,331,1,165.0,1,2,3,123,6,At Risk
16503,107,3,259.0,2,3,3,233,8,Other
16504,25,1,120.68,3,2,2,322,7,Other
16506,40,1,19.799999999999997,3,2,1,321,6,Other
16509,297,1,117.55000000000001,1,2,2,122,5,At Risk
16511,22,3,251.5,3,3,3,333,9,Potential
16513,19,1,106.10000000000001,3,2,2,322,7,Other
16515,52,5,316.55,2,4,3,243,9,Other
16516,30,1,15.6,3,2,1,321,6,Other
16517,277,1,33.0,1,2,1,121,4,At Risk
16518,61,2,150.58,2,3,3,233,8,Other
16519,25,1,25.0,3,2,1,321,6,Other
16520,186,2,63.85,1,3,2,132,6,Other
16523,2,17,1698.64,4,4,4,444,12,Champions
16525,37,16,2205.2400000000002,3,4,4,344,11,Champions
16526,172,1,10.0,1,2,1,121,4,At Risk
16527,81,1,61.400000000000006,2,2,2,222,6,At Risk
16528,4,1,23.520000000000003,4,2,1,421,7,Other
16529,190,1,40.800000000000004,1,2,1,121,4,At Risk
16531,22,6,261.61,3,4,3,343,10,Champions
16532,18,1,2232.0,4,2,4,424,10,Champions
16533,19,3,264.7,3,3,3,333,9,Potential
16535,5,1,79.58,4,2,2,422,8,Other
16536,110,1,107.80000000000001,2,2,2,222,6,At Risk
16539,3,2,312.36,4,3,3,433,10,Champions
16542,54,1,79.9,2,2,2,222,6,At Risk
16546,291,1,70.2,1,2,2,122,5,At Risk
16549,10,10,767.74,4,4,4,444,12,Champions
16550,109,4,334.05,2,4,4,244,10,Champions
16551,96,3,169.5,2,3,3,233,8,Other
16552,243,1,17.700000000000003,1,2,1,121,4,At Risk
16553,163,6,673.0,1,4,4,144,9,Other
16554,42,3,224.04999999999998,3,3,3,333,9,Potential
16555,35,2,37.86,3,3,1,331,7,Other
16556,67,6,477.27,2,4,4,244,10,Champions
16557,137,1,12.5,1,2,1,121,4,At Risk
16558,1,16,1612.29,4,4,4,444,12,Champions
16560,27,1,88.57,3,2,2,322,7,Other
16561,6,2,76.22,4,3,2,432,9,Loyal
16563,54,1,341.82,2,2,4,224,8,At Risk
16566,193,1,29.7,1,2,1,121,4,At Risk
16567,194,2,155.61,1,3,3,133,7,Other
16569,3,1,10.5,4,2,1,421,7,Other
16570,15,8,807.65,4,4,4,444,12,Champions
16571,27,3,214.62,3,3,3,333,9,Potential
16572,127,3,137.55,2,3,3,233,8,Other
16573,85,2,118.35,2,3,2,232,7,Other
16574,71,1,121.8,2,2,2,222,6,At Risk
16581,183,1,10.2,1,2,1,121,4,At Risk
16582,113,1,180.12,2,2,3,223,7,At Risk
16584,80,1,44.760000000000005,2,2,1,221,5,At Risk
16586,249,1,178.2,1,2,3,123,6,At Risk
16587,232,1,90.15,1,2,2,122,5,At Risk
16589,71,2,74.9,2,3,2,232,7,Other
16591,69,1,44.550000000000004,2,2,1,221,5,At Risk
16592,4,10,826.25,4,4,4,444,12,Champions
16593,51,2,63.15,2,3,2,232,7,Other
16594,75,1,44.44,2,2,1,221,5,At Risk
16595,61,1,91.84,2,2,2,222,6,At Risk
16596,16,1,16.6,4,2,1,421,7,Other
16597,4,1,63.5,4,2,2,422,8,Other
16598,286,1,21.599999999999998,1,2,1,121,4,At Risk
16600,4,4,204.78,4,4,3,443,11,Champions
16601,41,1,58.41,3,2,1,321,6,Other
16602,36,1,148.2,3,2,3,323,8,Potential
16603,75,2,133.25,2,3,2,232,7,Other
16607,18,10,460.84,4,4,4,444,12,Champions
16609,15,7,871.0500000000001,4,4,4,444,12,Champions
16610,219,1,9.959999999999999,1,2,1,121,4,At Risk
16611,186,1,17.54,1,2,1,121,4,At Risk
16612,33,4,208.20000000000002,3,4,3,343,10,Champions
16613,70,1,170.20000000000002,2,2,3,223,7,At Risk
16614,183,1,52.08,1,2,1,121,4,At Risk
16616,15,2,60.400000000000006,4,3,2,432,9,Loyal
16617,236,1,68.7,1,2,2,122,5,At Risk
16618,31,4,779.31,3,4,4,344,11,Champions
16620,4,2,40.3,4,3,1,431,8,Loyal
16621,52,2,152.05,2,3,3,233,8,Other
16624,81,2,190.44,2,3,3,233,8,Other
16625,274,1,55.44,1,2,1,121,4,At Risk
16626,1,13,883.68,4,4,4,444,12,Champions
16627,79,1,47.19,2,2,1,221,5,At Risk
16628,30,5,274.94,3,4,3,343,10,Champions
16629,74,2,153.75,2,3,3,233,8,Other
16633,17,6,519.44,4,4,4,444,12,Champions
16637,32,4,290.45,3,4,3,343,10,Champions
16638,99,7,308.3,2,4,3,243,9,Other
16639,31,3,483.45,3,3,4,334,10,Champions
16641,106,1,88.34,2,2,2,222,6,At Risk
16642,5,2,164.04,4,3,3,433,10,Champions
16643,246,1,117.01,1,2,2,122,5,At Risk
16644,178,2,181.94,1,3,3,133,7,Other
16647,170,2,74.03999999999999,1,3,2,132,6,Other
16648,43,1,29.999999999999996,3,2,1,321,6,Other
16650,72,1,60.599999999999994,2,2,2,222,6,At Risk
16652,59,4,1071.29,2,4,4,244,10,Champions
16653,16,2,199.7,4,3,3,433,10,Champions
16654,141,2,126.91,1,3,2,132,6,Other
16655,18,6,707.14,4,4,4,444,12,Champions
16656,43,9,1889.1599999999999,3,4,4,344,11,Champions
16657,10,4,137.27,4,4,3,443,11,Champions
16659,189,1,20.4,1,2,1,121,4,At Risk
16660,16,3,731.9,4,3,4,434,11,Champions
16666,19,1,54.21,3,2,1,321,6,Other
16667,68,2,146.13,2,3,3,233,8,Other
16668,15,2,30.599999999999998,4,3,1,431,8,Loyal
16669,24,2,392.33000000000004,3,3,4,334,10,Champions
16670,30,8,832.98,3,4,4,344,11,Champions
16672,2,11,1149.5,4,4,4,444,12,Champions
16674,55,2,46.49,2,3,1,231,6,Other
16676,34,4,362.54,3,4,4,344,11,Champions
16678,3,11,773.52,4,4,4,444,12,Champions
16680,43,1,56.9,3,2,1,321,6,Other
16681,78,4,171.42,2,4,3,243,9,Other
16682,5,4,469.2,4,4,4,444,12,Champions
16684,4,16,14182.04,4,4,4,444,12,Champions
16685,61,2,65.38,2,3,2,232,7,Other
16686,47,6,574.8,3,4,4,344,11,Champions
16688,1,4,222.72,4,4,3,443,11,Champions
16689,76,2,53.64000000000001,2,3,1,231,6,Other
16690,72,1,69.93,2,2,2,222,6,At Risk
16692,256,2,158.5,1,3,3,133,7,Other
16693,69,2,101.6,2,3,2,232,7,Other
16696,214,1,213.3,1,2,3,123,6,At Risk
16697,241,1,8.25,1,2,1,121,4,At Risk
16698,253,1,204.0,1,2,3,123,6,At Risk
16700,9,12,946.0,4,4,4,444,12,Champions
16701,9,9,802.01,4,4,4,444,12,Champions
16705,1,12,2009.6399999999999,4,4,4,444,12,Champions
16706,37,3,72.62,3,3,2,332,8,Other
16708,46,1,183.0,3,2,3,323,8,Potential
16709,85,4,538.5,2,4,4,244,10,Champions
16710,19,8,396.79,3,4,4,344,11,Champions
16711,27,2,256.08,3,3,3,333,9,Potential
16712,18,9,570.25,4,4,4,444,12,Champions
16713,19,12,1270.72,3,4,4,344,11,Champions
16714,317,2,170.8,1,3,3,133,7,Other
16715,78,1,3.8,2,2,1,221,5,At Risk
16716,267,1,166.8,1,2,3,123,6,At Risk
16717,24,5,690.37,3,4,4,344,11,Champions
16719,15,6,268.18,4,4,3,443,11,Champions
16720,26,1,21.25,3,2,1,321,6,Other
16721,262,1,87.82000000000001,1,2,2,122,5,At Risk
16722,17,11,823.98,4,4,4,444,12,Champions
16723,108,1,87.35,2,2,2,222,6,At Risk
16725,302,4,102.52000000000001,1,4,2,142,7,Other
16726,26,3,229.32,3,3,3,333,9,Potential
16728,46,4,172.05,3,4,3,343,10,Champions
16729,38,20,1462.81,3,4,4,344,11,Champions
16730,52,3,123.87,2,3,2,232,7,Other
16732,32,1,144.12,3,2,3,323,8,Potential
16734,52,2,78.86,2,3,2,232,7,Other
16735,79,4,385.8,2,4,4,244,10,Champions
16739,177,1,86.8,1,2,2,122,5,At Risk
16742,47,1,464.9,3,2,4,324,9,Potential
16743,29,6,457.88,3,4,4,344,11,Champions
16744,11,7,189.5,4,4,3,443,11,Champions
16745,87,17,1721.96,2,4,4,244,10,Champions
16746,5,15,1072.35,4,4,4,444,12,Champions
16747,38,2,190.87,3,3,3,333,9,Potential
16748,18,5,343.9,4,4,4,444,12,Champions
16750,45,5,187.33,3,4,3,343,10,Champions
16751,31,1,177.24,3,2,3,323,8,Potential
16753,58,1,29.45,2,2,1,221,5,At Risk
16755,114,3,325.71000000000004,2,3,3,233,8,Other
16756,215,1,90.9,1,2,2,122,5,At Risk
16757,319,1,60.60000000000001,1,2,2,122,5,At Risk
16758,65,1,33.15,2,2,1,221,5,At Risk
16759,8,3,131.76,4,3,2,432,9,Loyal
16761,97,1,85.2,2,2,2,222,6,At Risk
16762,20,3,258.02,3,3,3,333,9,Potential
16763,199,1,143.1,1,2,3,123,6,At Risk
16764,4,13,535.84,4,4,4,444,12,Champions
16766,273,2,270.3,1,3,3,133,7,Other
16767,31,9,982.72,3,4,4,344,11,Champions
16768,48,3,95.7,3,3,2,332,8,Other
16769,260,1,77.35,1,2,2,122,5,At Risk
16770,58,3,135.36,2,3,3,233,8,Other
16771,33,5,527.53,3,4,4,344,11,Champions
16773,57,1,24.1,2,2,1,221,5,At Risk
16774,68,4,126.25,2,4,2,242,8,Other
16775,57,8,218.8,2,4,3,243,9,Other
16776,60,1,116.15,2,2,2,222,6,At Risk
16777,80,2,56.82,2,3,1,231,6,Other
16778,74,1,71.0,2,2,2,222,6,At Risk
16779,2,20,2235.9,4,4,4,444,12,Champions
16780,100,2,86.74,2,3,2,232,7,Other
16782,18,10,450.55,4,4,4,444,12,Champions
16788,123,2,128.67,2,3,2,232,7,Other
16789,8,1,27.5,4,2,1,421,7,Other
16790,4,6,250.3,4,4,3,443,11,Champions
16791,29,6,397.91,3,4,4,344,11,Champions
16792,282,1,5.1,1,2,1,121,4,At Risk
16793,57,1,36.46,2,2,1,221,5,At Risk
16794,1,8,261.11,4,4,3,443,11,Champions
16796,89,1,34.739999999999995,2,2,1,221,5,At Risk
16800,11,1,279.14,4,2,3,423,9,Potential
16801,163,4,411.6,1,4,4,144,9,Other
16803,65,1,36.49,2,2,1,221,5,At Risk
16804,23,3,81.0,3,3,2,332,8,Other
16805,174,1,35.33,1,2,1,121,4,At Risk
16806,103,4,192.49,2,4,3,243,9,Other
16807,143,3,177.62,1,3,3,133,7,Other
16808,99,2,44.1,2,3,1,231,6,Other
16809,23,5,174.45,3,4,3,343,10,Champions
16810,192,1,90.8,1,2,2,122,5,At Risk
16811,5,2,117.49,4,3,2,432,9,Loyal
16813,8,10,436.52,4,4,4,444,12,Champions
16814,14,16,977.7,4,4,4,444,12,Champions
16816,150,2,47.5,1,3,1,131,5,Other
16817,3,6,127.64,4,4,2,442,10,Champions
16818,11,9,564.1600000000001,4,4,4,444,12,Champions
16820,96,1,75.41999999999999,2,2,2,222,6,At Risk
16823,227,1,75.35,1,2,2,122,5,At Risk
16824,16,2,54.959999999999994,4,3,1,431,8,Loyal
16825,39,2,59.4,3,3,2,332,8,Other
16826,51,1,97.79999999999998,2,2,2,222,6,At Risk
16828,93,2,47.4,2,3,1,231,6,Other
16829,157,1,59.400000000000006,1,2,2,122,5,At Risk
16830,39,1,63.650000000000006,3,2,2,322,7,Other
16832,217,1,4.95,1,2,1,121,4,At Risk
16833,1,4,152.13,4,4,3,443,11,Champions
16834,228,1,70.24,1,2,2,122,5,At Risk
16835,128,1,20.8,2,2,1,221,5,At Risk
16836,40,1,30.980000000000004,3,2,1,321,6,Other
16837,31,8,536.14,3,4,4,344,11,Champions
16838,197,2,43.6,1,3,1,131,5,Other
16839,9,28,2607.45,4,4,4,444,12,Champions
16841,37,6,532.16,3,4,4,344,11,Champions
16842,101,3,125.03999999999999,2,3,2,232,7,Other
16843,43,12,2456.86,3,4,4,344,11,Champions
16846,50,1,24.96,3,2,1,321,6,Other
16847,43,1,26.8,3,2,1,321,6,Other
16848,53,1,87.9,2,2,2,222,6,At Risk
16849,187,1,47.699999999999996,1,2,1,121,4,At Risk
16850,334,1,82.5,1,2,2,122,5,At Risk
16851,4,3,58.8,4,3,1,431,8,Loyal
16852,176,1,34.85,1,2,1,121,4,At Risk
16855,24,2,46.05,3,3,1,331,7,Other
16856,15,1,17.700000000000003,4,2,1,421,7,Other
16859,145,2,221.07,1,3,3,133,7,Other
16863,31,1,135.07999999999998,3,2,2,322,7,Other
16866,141,2,40.65,1,3,1,131,5,Other
16869,23,4,148.43,3,4,3,343,10,Champions
16871,22,5,520.24,3,4,4,344,11,Champions
16872,77,1,49.95,2,2,1,221,5,At Risk
16873,5,5,913.95,4,4,4,444,12,Champions
16875,67,4,399.84999999999997,2,4,4,244,10,Champions
